,label,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
231,1,10146.64,6414.96,10936.18,7520.02,11469.84,727.34,2520.5,13901.8
232,1,10126.68,6513.66,10969.76,7603.38,11541.2,522.48,2715.36,13927.24
233,1,10126.68,6513.66,10969.76,7603.38,11541.2,522.48,2715.36,13927.24
234,1,10127.64,6614.14,10954.58,7639.98,11576.86,608.68,2729.02,13932.48
235,1,10127.64,6614.14,10954.58,7639.98,11576.86,608.68,2729.02,13932.48
236,1,10086.28,6625.64,10962.46,7627.54,11585.54,420.9,2468.06,13933.02
237,1,10086.28,6625.64,10962.46,7627.54,11585.54,420.9,2468.06,13933.02
238,1,10166.54,6780.8,10984.22,7782.3,11638.98,1159.64,2885.46,13938.24
239,1,10166.54,6780.8,10984.22,7782.3,11638.98,1159.64,2885.46,13938.24
240,1,10110.98,6868.64,10992.04,7837.36,11612.74,975.26,3081.2,13938.76
241,1,10110.98,6868.64,10992.04,7837.36,11612.74,975.26,3081.2,13938.76
242,1,10124.62,6786.46,10937.44,7852.34,11547.56,547.04,2941.18,13943.06
243,1,10124.62,6786.46,10937.44,7852.34,11547.56,547.04,2941.18,13943.06
244,1,10131.92,6807.86,10971.86,7806.98,11548.14,1001.2,2746.0,13950.98
245,1,10131.92,6807.86,10971.86,7806.98,11548.14,1001.2,2746.0,13950.98
246,1,10064.94,6789.46,10948.84,7810.82,11503.62,766.1,2826.6,13944.78
247,1,10064.94,6789.46,10948.84,7810.82,11503.62,766.1,2826.6,13944.78
248,1,10048.0,6792.52,10965.12,7828.46,11567.74,1232.08,2647.9,13908.88
249,1,9993.98,6770.84,10993.94,7750.1,11575.08,1131.52,2616.66,13918.08
250,1,9993.98,6770.84,10993.94,7750.1,11575.08,1131.52,2616.66,13918.08
251,1,10014.54,6492.54,10943.96,7775.76,11419.84,1140.14,2554.62,13913.32
252,1,10014.54,6492.54,10943.96,7775.76,11419.84,1140.14,2554.62,13913.32
253,1,10014.08,6484.72,10889.26,7728.34,11329.5,1222.5,2248.8,13916.42
254,1,10014.08,6484.72,10889.26,7728.34,11329.5,1222.5,2248.8,13916.42
255,1,10067.84,6558.86,10896.76,7759.28,11318.62,1179.12,2469.1,13917.88
256,1,10067.84,6558.86,10896.76,7759.28,11318.62,1179.12,2469.1,13917.88
257,1,10046.88,6427.56,10859.74,7745.92,11323.5,1232.9,2446.28,13913.46
258,1,10046.88,6427.56,10859.74,7745.92,11323.5,1232.9,2446.28,13913.46
259,1,10128.44,6514.36,10933.02,7869.1,11339.66,2413.18,2291.96,13930.14
260,1,10128.44,6514.36,10933.02,7869.1,11339.66,2413.18,2291.96,13930.14
261,1,10126.7,6488.6,11001.62,7892.28,11459.62,2484.94,2601.34,13935.06
262,1,10126.7,6488.6,11001.62,7892.28,11459.62,2484.94,2601.34,13935.06
263,1,10140.92,6530.92,10984.76,7873.36,11457.2,2435.62,2380.5,13927.64
264,1,10140.92,6530.92,10984.76,7873.36,11457.2,2435.62,2380.5,13927.64
265,1,10140.92,6530.92,10984.76,7873.36,11457.2,2435.62,2380.5,13927.64
266,1,10188.24,6602.4,11010.76,7860.82,11493.16,1899.02,2391.6,13933.44
267,1,10188.24,6602.4,11010.76,7860.82,11493.16,1899.02,2391.6,13933.44
268,1,10212.06,6651.06,11025.92,7907.96,11510.84,2099.1,3037.56,13938.82
269,1,10184.08,6551.26,11013.36,7846.9,11473.14,1954.34,2510.64,13928.5
270,1,10184.08,6551.26,11013.36,7846.9,11473.14,1954.34,2510.64,13928.5
271,1,10181.22,6525.46,11034.1,7858.22,11468.26,1927.5,2772.98,13926.56
272,1,10181.22,6525.46,11034.1,7858.22,11468.26,1927.5,2772.98,13926.56
273,1,10110.36,6374.66,10975.1,7825.12,11424.54,2007.62,2488.94,13920.6
274,1,10110.36,6374.66,10975.1,7825.12,11424.54,2007.62,2488.94,13920.6
275,1,10069.54,6289.26,10919.92,7800.6,11363.94,1945.92,2066.1,13919.82
276,1,10069.54,6289.26,10919.92,7800.6,11363.94,1945.92,2066.1,13919.82
277,1,10120.8,6392.64,10940.86,7853.24,11416.46,1601.38,2529.7,13919.58
278,1,10120.8,6392.64,10940.86,7853.24,11416.46,1601.38,2529.7,13919.58
279,1,10085.68,6316.9,10942.82,7788.18,11399.82,2067.72,2193.98,13910.58
280,1,10085.68,6316.9,10942.82,7788.18,11399.82,2067.72,2193.98,13910.58
281,1,10061.64,6421.36,10921.74,7872.22,11368.94,1516.78,2135.14,13936.04
282,1,10061.64,6421.36,10921.74,7872.22,11368.94,1516.78,2135.14,13936.04
283,1,10068.98,6568.22,10903.78,7874.34,11362.84,1844.22,2754.74,13931.72
284,1,10068.98,6568.22,10903.78,7874.34,11362.84,1844.22,2754.74,13931.72
285,1,10026.06,6326.06,10852.14,7857.16,11289.92,1425.66,2632.2,13923.18
